0.02	0.13
0.28	0.25
0.07	0.36
0.3	0.35
0.09	0.43
0.25	0.34
0.06	0.25
0.29	0.3
0.14	0.43
0.28	0.32
0.08	0.25
0.3	0.4
0.09	0.46
0.3	0.37
0.09	0.49
0.29	0.36
0.05	0.26
0.28	0.29
0.09	0.37
0.27	0.31
0.08	0.34
0.26	0.24
0.09	0.44
0.29	0.34
0.02	0.11
0.3	0.42
0.06	0.32
0.3	0.4
0.09	0.39
0.12	0.31
0.24	0.37
0.06	0.39
0.3	0.39
0.1	0.39
0.29	0.34
0.05	0.2
0.26	0.26
0.07	0.33
0.29	0.29
0.04	0.21
0.28	0.32
0.09	0.4
0.29	0.36
0.07	0.34
0.29	0.32
0.07	0.36
0.28	0.34
0.08	0.4
0.28	0.35
0.07	0.32
0.28	0.3
0.06	0.28
0.28	0.32
0.08	0.45
0.3	0.34
0.06	0.32
0.26	0.21
0.08	0.39
0.29	0.4
0.07	0.27
0.26	0.24
0.09	0.46
0.28	0.39
0.1	0.4
0.28	0.3
0.09	0.44
0.3	0.38
0.09	0.4
0.3	0.38
0.04	0.21
0.29	0.35
0.09	0.45
0.25	0.2
0.09	0.41
0.29	0.36
0.08	0.33
0.28	0.4
0.07	0.39
0.05	0.23
0.27	0.31
0.1	0.45
0.29	0.38
0.08	0.44
0.3	0.41
0.07	0.31
0.29	0.38
0.08	0.39
0.29	0.33
0.1	0.46
0.29	0.39
0.1	0.45
0.28	0.24
0.1	0.4
0.29	0.39
0.09	0.42
0.29	0.41
0.08	0.45
0.31	0.39
0.07	0.37
0.28	0.36
0.08	0.38
0.28	0.43
0.11	0.42
0.27	0.29
0.11	0.42
0.3	0.34
0.11	0.42
0.29	0.36
0.1	0.45
0.29	0.37
0.07	0.38
0.29	0.35
0.09	0.47
0.28	0.32
0.09	0.43
0.29	0.35
0.07	0.42
0.29	0.37
0.09	0.4
0.3	0.36
0.07	0.41
0.31	0.42
0.07	0.37
0.31	0.41
0.08	0.35
0.26	0.45
0.12	0.34
0.09	0.42
0.28	0.31
0.09	0.42
0.31	0.39
0.07	0.41
0.28	0.31
0.1	0.41
0.29	0.38
0.09	0.47
0.31	0.41
0.1	0.47
0.29	0.38
0.08	0.41
0.27	0.41
0.1	0.38
0.28	0.37
0.09	0.44
0.28	0.44
0.11	0.47
0.3	0.37
0.09	0.51
0.29	0.33
0.09	0.43
0.29	0.34
0.08	0.37
0.29	0.37
0.08	0.45
0.29	0.37
0.1	0.42
0.28	0.34
0.09	0.33
0.28	0.38
0.08	0.47
0.29	0.31
0.09	0.45
0.29	0.34
0.06	0.44
0.29	0.39
0.09	0.43
0.28	0.39
0.09	0.45
0.29	0.41
0.08	0.38
0.3	0.4
0.11	0.4
0.29	0.4
0.09	0.47
0.21	0.52
0.19	0.35
0.1	0.46
0.3	0.38
0.1	0.42
0.3	0.37
0.09	0.48
0.3	0.36
0.08	0.4
0.28	0.32
0.11	0.46
0.29	0.31
0.09	0.46
0.3	0.34
0.1	0.42
0.26	0.33
0.09	0.44
0.3	0.39
0.08	0.45
0.29	0.37
0.08	0.43
0.28	0.35
0.07	0.39
0.29	0.38
0.07	0.4
0.28	0.36
0.08	0.37
0.3	0.4
0.09	0.52
0.29	0.39
0.1	0.36
0.29	0.39
0.08	0.44
0.29	0.39
0.09	0.42
0.28	0.31
0.1	0.45
0.28	0.37
0.07	0.41
0.27	0.36
0.09	0.45
0.3	0.37
0.08	0.44
0.29	0.4
0.06	0.38
0.31	0.39
0.09	0.4
0.3	0.4
0.05	0.4
0.16	0.4
0.23	0.36
0.1	0.44
0.3	0.37
0.07	0.42
0.3	0.41
0.09	0.45
0.28	0.38
0.08	0.38
0.28	0.32
0.08	0.4
0.27	0.34
0.08	0.44
0.3	0.34
0.08	0.45
0.46	0.11
