198.436		0
123.62		0
199.217		0
211.238		0
233.561		0
6.25279		0
105.023		0
0.901713		0
1.85605		0
84.0951		0
-nan		0
39.783		0
100		0
-nan		0
1.87166		0
0.89815		0
35.3436		0
312.5		0
56.244		0
11.3821		0
52.6794		0
42.3926		0
4.27849		0
2.31107		0
2.1745		0
1.11643		0
90.6832		0
-nan		0
43.364		0
58.7248		0
-nan		0
74.3073		0
3.09981		0
1.67255		0
0.818833		0
86.9565		0
8.59522		0
45.0161		0
54.513		0
-nan		0
49.2899		0
1.90658		0
2.0339		0
0.774593		0
94.5378		0
-nan		0
107.914		0
42.6868		0
6.66667		0
46.1422		0
3.1348		0
0.625521		0
14.303		0
96.7573		0
-nan		0
83.3333		0
415.73		0
33.6239		0
1.44092		0
0.701139		0
0.768443		0
24.065		0
74.7018		0
188.482		0
594.595		0
42.3515		0
-nan		0
43.1491		0
1.86567		0
1.82911		0
0.614502		0
29.4044		0
225.872		0
26.8365		0
192.604		0
11.4793		0
166.667		0
5.07468		0
0.681896		0
0.77101		0
25.8392		0
94.5946		0
87.9433		0
-nan		0
33.8792		0
40.8022		0
-nan		0
0.620732		0
8.07488		0
94.9333		0
-nan		0
39.888		0
110.22		0
1166.67		0
16.1635		0
1.16171		0
0.564334		0
1.7776		0
51.649		0
448.819		0
36.4683		0
-nan		0
39.9719		0
20.5687		0
452.055		0
-nan		0
0.871333		0
36.5055		0
727.273		0
13.7845		0
42.9028		0
20.5167		0
-nan		0
2.36655		0
1.00226		0
0.771307		0
42.0064		0
287.313		0
-nan		0
38.6266		0
15.8311		0
437.5		0
10.4588		0
0.622665		0
0.814166		0
23.0132		0
94.0632		0
-nan		0
36.1371		0
24.9575		0
454.545		0
43.4473		0
-nan		0
-nan		0
2.72109		0
40.8373		0
58.6207		0
40.7018		0
-nan		0
159.151		0
5.0578		0
5.61654		0
0.736377		0
1.96386		0
41.1985		0
96.5147		0
14.6179		0
489.13		0
35.8467		0
-nan		0
10.2102		0
1.87416		0
1.06383		0
1.57268		0
64.1082		0
540		0
33.5903		0
3.4965		0
57.0048		0
101.754		0
-nan		0
3.342		0
0.701139		0
17.6101		0
73.5901		0
21.8156		0
294.118		0
62.5		0
-nan		0
96.1538		0
-nan		0
0.724813		0
115.894		0
238.01		0
-nan		0
42.091		0
23.1214		0
438.202		0
2.24656		0
0.79602		0
0.574713		0
51.9685		0
1777.78		0
59.3368		0
-nan		0
102.431		0
3.56577		0
1.85228		0
0.96782		0
13.1685		0
94.9185		0
1272.73		0
-nan		0
39.8714		0
28.2776		0
937.5		0
-nan		0
0.598444		0
33.1126		0
52.8512		0
0.655308		0
343.75		0
54.2907		0
-nan		0
1.87116		0
1.04603		0
0.610874		0
31.8864		0
262.136		0
46.0894		0
-nan		0
69.397		0
-nan		0
2.51099		0
0.693121		0
0.678426		0
52.352		0
238.095		0
-nan		0
35.8716		0
1.97239		0
52.6316		0
1.64474		0
1.64242		0
0.61262		0
29.0668		0
114.478		0
5.34759		0
383.648		0
39.6772		0
-nan		0
1.59417		0
0.730282		0
12.7306		0
58.927		0
333.333		0
37.7698		0
-nan		0
58.1745		0
2.02265		0
1.57315		0
0.597134		0
40.411		0
65.896		0
42.8389		0
-nan		0
69.4118		0
9.3633		0
0.805964		0
0.728863		0
14.4661		0
63.5616		0
3.67647		0
201.893		0
38.4615		0
-nan		0
5.3437		0
0.949668		0
1.39243		0
41.4821		0
109.312		0
6.17708		0
357.616		0
40.6396		0
-nan		0
10.9332		0
1.10693		0
2.49563		0
1.82774		0
215.661		0
444.444		0
20.7016		0
553.571		0
40.3619		0
-nan		0
2.13828		0
0.866176		0
179.984		0
146.18		0
536.585		0
67.0051		0
-nan		0
374.233		0
0.651042		0
1.97511		0
0.864491		0
24.9158		0
316.129		0
142.395		0
1000		0
39.3375		0
-nan		0
5.6292		0
0.839278		0
0.806668		0
23.4814		0
103.571		0
28.5352		0
466.667		0
39.8379		0
-nan		0
1.28866		0
0.806885		0
6.85737		0
13.1114		0
626.126		0
-nan		0
3.9604		0
56.7766		0
-nan		0
1.71556		0
0.603986		0
2.27649		0
27.9744		0
692.708		0
-nan		0
-nan		0
52.6749		0
0.648929		0
1.57409		0
0.604351		0
8.23045		0
306.644		0
-nan		0
29.4118		0
63.3147		0
17.0316		0
1.63743		0
0.78125		0
6.27287		0
96.3195		0
82.2511		0
2.45399		0
105.348		0
2.67857		0
105.461		0
0.795967		0
0.85197		0
14.2388		0
57.7508		0
479.167		0
41.2068		0
-nan		0
89.4428		0
-nan		0
10.0358		0
1.04411		0
0.603986		0
8.66551		0
80.7617		0
625		0
45.2459		0
-nan		0
65.9955		0
-nan		0
2.72975		0
0.87858		0
7.65697		0
107.547		0
567.568		0
13.1471		0
573.333		0
39.6772		0
-nan		0
2.26831		0
1.60403		0
5.13539		0
108.392		0
735.849		0
55.5556		0
615.385		0
35.2723		0
2.88184		0
1.73053		0
0.624512		0
18.677		0
71.4901		0
555.556		0
5.55115		0
409.091		0
10.0792		0
