143.857		0
168.304		0
192.013		0
-nan		0
39.4997		0
44.4592		0
-nan		0
0.616903		0
25.6306		0
55.4636		0
75.9651		0
39.375		0
-nan		0
39.4417		0
3.92868		0
1.24766		0
0.603379		0
78.3262		0
246.809		0
10.3474		0
573.034		0
38.1016		0
81.3953		0
-nan		0
0.816993		0
21.4749		0
80.9061		0
-nan		0
47.5852		0
50.183		0
-nan		0
69.5652		0
2.22387		0
12.406		0
44.6429		0
15.9046		0
389.706		0
57.9345		0
35.316		0
-nan		0
1.62549		0
0.852152		0
34.3555		0
612.903		0
52.6316		0
31.6883		0
-nan		0
118.609		0
25.3025		0
-nan		0
0.565611		0
0.964692		0
27.3714		0
63.0372		0
81.2672		0
-nan		0
34.0102		0
34.3915		0
25.3623		0
517.241		0
-nan		0
2.63095		0
15.4105		0
49.3042		0
6.59868		0
97.6704		0
164.269		0
66.8077		0
6.9541		0
0.763359		0
0.587314		0
1.57233		0
42.5581		0
-nan		0
82.7286		0
136.891		0
-nan		0
37.6851		0
-nan		0
2.4974		0
0.835073		0
11.7375		0
288.27		0
36.0409		0
9.85222		0
38.7183		0
38.0155		0
-nan		0
-nan		0
0.712124		0
35.223		0
359.712		0
37.7149		0
14.484		0
486.842		0
36.63		0
-nan		0
0.613497		0
10.1092		0
44.3874		0
-nan		0
57.2183		0
35.0564		0
-nan		0
34.0095		0
-nan		0
0.911993		0
14.7026		0
48.9223		0
42.6288		0
625		0
47.2868		0
-nan		0
33.1618		0
-nan		0
0.723415		0
0.628931		0
50.7966		0
-nan		0
-nan		0
38.1282		0
29.9367		0
466.667		0
1.47095		0
1.46234		0
0.65189		0
20.9302		0
75.9494		0
41.5412		0
-nan		0
38.0693		0
33.2594		0
-nan		0
3.0303		0
0.66778		0
2.8		0
55.2468		0
-nan		0
42.2277		0
52.4345		0
-nan		0
34.4828		0
-nan		0
0.606796		0
13.0797		0
40.6391		0
24.9131		0
448.98		0
32.2911		0
-nan		0
42.0827		0
-nan		0
1.08548		0
0.93985		0
45.6749		0
5		0
38.0499		0
32.7499		0
-nan		0
46.2382		0
-nan		0
2.06186		0
0.957121		0
100.407		0
162.303		0
313.776		0
32.224		0
-nan		0
40.8284		0
1.50489		0
1.79028		0
0.614502		0
19.9856		0
206.061		0
50.0363		0
-nan		0
35.5685		0
38.8019		0
-nan		0
1.42214		0
0.845737		0
0.729217		0
23.666		0
10.1466		0
63.3727		0
36.2319		0
-nan		0
32.0475		0
-nan		0
1.68193		0
0.745342		0
11.232		0
58.9452		0
202.532		0
-nan		0
55.4017		0
-nan		0
44.8359		0
2.50716		0
0.957854		0
0.577923		0
43.881		0
-nan		0
44.6025		0
2.886		0
53.2387		0
101.01		0
-nan		0
-nan		0
0.622536		0
33.3211		0
-nan		0
32.8296		0
-nan		0
32.9128		0
33.6773		0
-nan		0
0.616903		0
1.30597		0
56.8112		0
-nan		0
170.732		0
37.8049		0
-nan		0
38.1212		0
-nan		0
1.0917		0
0.607349		0
31.6009		0
39.886		0
40		0
-nan		0
35.9712		0
67.2478		0
-nan		0
2.23857		0
0.767656		0
0.593589		0
41.6859		0
-nan		0
37.037		0
-nan		0
33.8882		0
135.514		0
-nan		0
-nan		0
0.866051		0
23.2558		0
44.186		0
55.2301		0
-nan		0
48.5282		0
48.6486		0
1.49105		0
0.575705		0
1.13058		0
1.67705		0
40.3071		0
-nan		0
168.113		0
3.84798		0
163.31		0
46.6772		0
-nan		0
0.587544		0
2.64971		0
0.742666		0
44.2003		0
-nan		0
34.2889		0
96.4467		0
-nan		0
40.4172		0
0.635324		0
1.80879		0
0.598683		0
38.0934		0
-nan		0
42.5667		0
-nan		0
24.8036		0
59.1133		0
-nan		0
-nan		0
0.609137		0
23.4004		0
440.476		0
69.001		0
7.79727		0
33.6803		0
35.266		0
-nan		0
-nan		0
0.693963		0
26.5429		0
415.385		0
44.0415		0
-nan		0
67.7765		0
34.6198		0
-nan		0
3.65408		0
1.24456		0
0.579878		0
40.063		0
-nan		0
40.4281		0
36.3857		0
-nan		0
59.1716		0
-nan		0
-nan		0
0.625521		0
31.64		0
-nan		0
35.7336		0
-nan		0
34.1737		0
33.4657		0
-nan		0
2.08986		0
1.37525		0
13.7097		0
54.7481		0
-nan		0
36.1111		0
72.0391		0
-nan		0
44.5906		0
-nan		0
1.17971		0
0.926956		0
30.7073		0
39.6539		0
55.7868		0
-nan		0
45.1249		0
53.0896		0
-nan		0
2.9401		0
0.831601		0
0.570994		0
56.3733		0
-nan		0
37.037		0
-nan		0
38.893		0
34.3348		0
-nan		0
-nan		0
0.77912		0
32.8461		0
-nan		0
51.4056		0
-nan		0
67.5105		0
9.1687		0
