0.1	7.77
0.22	15.8
0.21	16.06
0.2	15.69
0.22	15.87
0.21	16.15
0.21	16.29
0.2	15.91
0.21	16.03
0.19	15.83
0.22	16.17
0.2	15.65
0.2	15.97
0.22	15.97
0.23	16.52
0.22	15.89
0.2	16.02
0.24	15.93
0.21	15.85
0.22	16.38
0.21	16.1
0.22	16.14
0.23	15.66
0.21	15.35
0.21	15.84
0.22	15.54
0.25	15.88
0.2	15.53
0.2	15.61
0.21	15.47
0.22	15.87
0.19	15.45
0.18	15.98
0.24	15.53
0.23	15.75
0.21	15.3
0.18	15.18
0.21	15.65
0.19	15.6
0.23	15.62
0.19	15.78
0.18	16.05
0.23	15.83
0.2	15.66
0.19	15.36
0.2	15.6
0.2	15.81
0.24	15.92
0.21	15.74
0.22	15.42
0.2	16.15
0.18	15.24
0.24	15.42
0.23	15.2
0.2	15.52
0.19	15.86
0.19	15.27
0.22	15.69
0.2	15.51
0.21	15.58
0.21	15.19
0.21	15.53
0.22	15.85
0.2	15.63
0.18	15.23
0.21	15.3
0.21	14.74
0.2	14.81
0.22	15.37
0.2	14.94
0.2	15.13
0.19	14.65
0.21	14.78
0.19	14.31
0.18	14.31
0.21	14.47
0.19	14.38
0.2	14.82
0.18	14.38
0.19	14.93
0.2	14.35
0.18	14.8
