8.55047	0.177081	0	8.2975
8.59671	0.176991	0	8.31858
9.8158	0.201867	0	9.53823
8.93219	0.151822	0	8.67915
9.46117	0.177081	0	9.1829
10.0987	0.20248	0	9.79499
9.1896	0.151477	0	8.93714
10.7459	0.176991	0	10.493
10.0429	0.555135	0	9.41206
9.86842	0.151822	0	9.64069
9.73944	0.202378	0	9.43587
9.76779	0.151439	0	9.54064
10.9735	0.202276	0	10.67
10.3919	0.151707	0	10.1391
10.4319	0.176812	0	10.1793
10.3179	0.201816	0	9.98991
9.90149	0.151553	0	9.67416
10.7521	0.252398	0	10.3988
9.11846	0.176812	0	8.84062
10.7017	0.201918	0	10.3735
10.1237	0.227215	0	9.82075
11.6132	0.201969	0	11.285
6.7707	0.151019	0	6.56934
13.3872	0.202071	0	13.0589
7.16448	0.151362	0	6.93744
13.3989	0.378501	0	12.9195
10.2778	0.176768	0	10
10.7251	0.20141	0	10.3978
11.0943	0.202173	0	10.791
9.99748	0.176278	0	9.74566
11.3723	0.202173	0	11.0943
9.95715	0.176456	0	9.70507
11.2623	0.201562	0	10.9851
10.3526	0.176322	0	10.1008
6.92346	0.125881	0	6.74723
14.1958	0.251699	0	13.8183
8.10471	0.151019	0	7.85301
15.3691	0.302343	0	14.966
6.52557	0.0755858	0	6.3744
14.4299	0.227043	0	14.0767
7.4428	0.150867	0	7.24164
15.4408	0.251889	0	15.0882
7.71745	0.100553	0	7.56662
12.9438	0.201461	0	12.6668
7.40834	0.100452	0	7.25766
12.1976	0.226815	0	11.8952
14.7384	0.226358	0	14.3612
7.77946	0.125881	0	7.60322
17.3683	0.277288	0	16.9398
4.82533	0.0502639	0	4.72481
16.7589	0.251636	0	16.4318
1.80632	0.0250878	0	1.75615
19.455	0.378501	0	18.9503
2.5834	0.050163	0	2.48307
19.3076	0.353803	0	18.8527
6.58126	0.100477	0	6.43055
14.3865	0.176367	0	14.1345
10.1307	0.15083	0	9.90447
11.2229	0.176145	0	10.9713
12.0976	0.176056	0	11.8209
10.9045	0.226131	0	10.5779
9.50465	0.150867	0	9.3035
12.8845	0.226929	0	12.5567
12.1957	0.150565	0	11.9448
9.0932	0.251889	0	8.81612
12.8935	0.176278	0	12.6417
9.16415	0.226586	0	8.83686
14.6881	0.226358	0	14.3863
4.97487	0.100503	0	4.82412
15.6289	0.226872	0	15.276
7.0603	0.125628	0	6.93467
12.5126	0.176234	0	12.2105
14.7244	0.226529	0	14.4224
8.17199	0.150867	0	7.97083
11.6197	0.201207	0	11.3179
16.1209	0.503778	0	15.5164
6.32689	0.125534	0	6.12604
12.6984	0.151172	0	12.4717
14.9648	0.326962	0	14.5372
10.529	0.176322	0	10.2771
8.27465	0.150905	0	8.04829
13.1605	0.176145	0	12.8837
10.6415	0.201258	0	10.3396
12.544	0.175968	0	12.2926
11.1111	0.15083	0	10.8597
5.95178	0.100452	0	5.82622
18.3514	0.226872	0	17.9985
12.0716	0.226815	0	11.7692
3.51229	0.0501756	0	3.43703
17.9435	0.277218	0	17.5403
11.0106	0.175968	0	10.7592
8.1407	0.150754	0	7.91457
12.3963	0.226301	0	12.0694
9.76101	0.125786	0	9.55975
2.05205	0.0500501	0	1.97698
