91.9231	53.9231	38
92.1073	59.4891	32.6181
89.3487	53.8953	35.4534
90.7982	59.6848	31.1134
88.948	54.8542	34.0938
92.078	59.6305	32.4475
89.2685	53.1511	36.1174
90.207	59.9445	30.2625
88.3527	52.5518	35.8009
90.0076	61.6957	28.3119
88.2576	50.8586	37.399
90.3502	62.585	27.7652
87.9758	48.5001	39.4757
89.7707	62.7866	26.9841
88.1715	45.6494	42.5221
89.9094	63.1354	26.774
88.0796	46.7994	41.2802
89.6274	62.2608	27.3666
87.9849	44.2317	43.7531
89.2103	61.4688	27.7414
88.1108	44.1814	43.9295
88.7044	59.3962	29.3082
88.7519	45.2189	43.533
88.4073	59.123	29.2843
88.8973	48.0533	40.844
87.827	55.3823	32.4447
89.4671	50.2514	39.2157
87.2549	52.4133	34.8416
89.8518	51.6704	38.1814
87.7387	53.4171	34.3216
89.4248	54.8355	34.5893
87.8552	50.3143	37.5409
87.3711	52.3774	34.9937
87.6853	54.5614	33.1239
89.3243	54.4336	34.8907
87.6506	47.3394	40.3112
87.1859	52.6884	34.4975
87.7074	51.1815	36.5259
87.2768	52.6779	34.5989
87.8582	52.7149	35.1433
89.1288	58.348	30.7808
87.6444	43.6213	44.0231
87.3523	52.7785	34.5738
87.7797	49.7863	37.9935
89.2095	59.2974	29.9122
87.7105	44.6343	43.0761
87.2581	53.8829	33.3752
87.6224	45.5185	42.1039
87.1859	54.4221	32.7638
87.773	51.7951	35.9779
87.2362	55.1759	32.0603
87.6823	51.5334	36.1488
89.2373	61.3146	27.9227
87.6193	39.5781	48.0412
87.28	52.9663	34.3137
87.6571	47.8381	39.819
89.196	57.2613	31.9347
87.7074	42.0814	45.6259
89.5358	61.1794	28.3563
87.7987	41.6352	46.1635
87.2517	54.7649	32.4868
87.7105	50.3644	37.3461
89.4724	63.2915	26.1809
87.6884	44.5226	43.1658
87.8018	53.0684	34.7334
87.8018	51.4588	36.3431
89.5001	62.7481	26.7521
87.8239	43.2201	44.6038
89.4776	60.9242	28.5535
87.7767	41.4487	46.328
89.5755	60.211	29.3645
87.7449	41.7378	46.007
89.598	62.1106	27.4874
87.5597	42.6992	44.8605
89.3387	61.5288	27.8099
87.6946	38.674	49.0206
89.0342	61.4185	27.6157
88.5283	45.8365	42.6918
88.3107	58.5973	29.7134
88.5427	49.3467	39.196
88.0191	56.5316	31.4875
89.143	48.8314	40.3116
87.5787	55.6059	31.9728
89.6664	49.9122	39.7542
87.7803	55.5556	32.2247
89.6006	50.314	39.2866
88.0473	51.8118	36.2355
89.2184	56.7479	32.4705
87.7674	51.1704	36.597
89.2965	53.8191	35.4774
87.9315	50.4913	37.4402
89.2211	54.3467	34.8744
88.0886	47.0914	40.9972
89.2122	53.2112	36.001
87.8841	47.8086	40.0756
89.7262	57.4479	32.2783
87.8178	49.1316	38.6861
87.3555	51.1312	36.2242
87.8552	52.175	35.6802
89.4274	53.4154	36.0121
87.8178	46.7153	41.1024
89.3072	57.6305	31.6767
87.7797	44.7825	42.9972
89.3745	56.0663	33.3082
87.8552	45.7631	42.092
89.3548	57.5195	31.8353
87.7264	42.0272	45.6992
87.1827	54.4861	32.6967
87.6633	49.598	38.0653
87.3367	52.7136	34.6231
87.7264	54.5775	33.1489
89.3045	58.3731	30.9315
87.8232	44.6899	43.1333
87.3711	53.3836	33.9874
87.6792	53.0802	34.5989
89.4103	65.1443	24.266
87.8521	44.9195	42.9326
89.1539	58.3229	30.831
87.6823	39.7185	47.9638
89.2633	61.7048	27.5585
87.61	40.2111	47.3988
89.2408	59.6531	29.5877
87.9718	45.8732	42.0986
89.2938	58.5072	30.7866
87.6006	42.1026	45.498
89.397	58.995	30.402
87.7109	44.6739	43.037
89.2327	60.3019	28.9308
87.9809	39.829	48.1519
87.2796	56.1713	31.1083
87.7834	45.2393	42.5441
88.7742	62.4213	26.3529
87.9557	47.9256	40.0302
87.3016	54.2202	33.0814
88.0454	47.0113	41.034
88.0574	58.7554	29.3021
88.9364	49.0571	39.8793
87.4685	50.4529	37.0156
89.5755	56.3175	33.258
87.3835	48.1994	39.1841
89.553	51.2808	38.2722
87.714	48.3635	39.3505
88.995	53.0905	35.9045
87.6888	48.6657	39.0232
89.4076	53.6145	35.7932
87.7674	48.301	39.4664
87.3427	51.0317	36.311
87.6602	52.2744	35.3858
89.2489	54.6848	34.5642
87.7294	47.649	40.0805
87.3144	52.1772	35.1372
87.6792	54.3877	33.2914
89.1648	63.1803	25.9844
87.9869	46.5192	41.4677
89.0143	55.6308	33.3835
87.6413	46.6717	40.9696
89.2346	57.5157	31.7189
87.6664	42.7782	44.8882
89.397	61.3568	28.0402
87.6004	44.6034	42.997
89.3243	63.9287	25.3956
87.7736	45.6855	42.0881
89.3825	55.6978	33.6847
88.0252	46.8679	41.1572
89.4076	59.6637	29.744
87.7577	43.7657	43.992
88.9922	60.4423	28.5499
87.7294	42.0669	45.6626
89.0229	61.2158	27.8071
88.0443	45.482	42.5623
89.0562	58.1576	30.8986
87.7987	42.3648	45.434
89.3072	61.3705	27.9367
87.7074	42.8607	44.8467
89.4975	57.2362	32.2613
87.7951	50.5525	37.2426
89.5451	58.0548	31.4903
87.7484	47.1447	40.6038
87.3615	56.999	30.3625
87.8361	46.9967	40.8394
88.8414	59.8392	29.0023
88.1658	41.7588	46.407
88.4896	56.0694	32.4202
88.5764	52.0713	36.5051
88.1599	53.5194	34.6405
89.1064	50.6275	38.4789
87.3994	50.9809	36.4185
87.7484	48.6289	39.1195
87.6919	56.154	31.5379
89.6586	52.5602	37.0984
87.7767	47.7364	40.0402
89.2741	52.9013	36.3728
87.8141	49.7739	38.0402
87.3367	51.0804	36.2563
87.7957	52.9945	34.8012
89.2265	55.4997	33.7268
87.9779	50.4024	37.5755
89.3414	54.902	34.4394
87.792	48.0784	39.7136
89.2068	53.1376	36.0693
87.6602	46.1171	41.5431
89.2462	59.0704	30.1759
88.0252	47.3459	40.6792
89.3494	57.674	31.6755
88.0191	48.2507	39.7684
89.2938	58.8841	30.4097
87.6382	48.8693	38.7688
89.2014	57.9859	31.2155
87.7736	44.0252	43.7484
88.9503	58.2873	30.663
87.7767	45.674	42.1026
87.4622	55.0604	32.4018
87.7515	50.2515	37.5
89.3628	59.0567	30.3061
87.8429	41.4045	46.4385
89.4023	58.5384	30.8639
87.7105	46.1674	41.5431
89.4724	61.7337	27.7387
87.7669	44.3607	43.4062
89.2489	60.211	29.0379
87.7515	41.8511	45.9004
87.2233	53.8229	33.4004
87.8178	49.8364	37.9814
89.2938	62.101	27.1928
88.0432	41.045	46.9982
89.6205	59.1606	30.4599
87.7736	43.0943	44.6792
89.5702	60.8947	28.6755
87.8178	46.967	40.8507
89.3943	62.4026	26.9917
87.7387	43.1658	44.5729
89.3745	59.6584	29.7162
87.8674	44.9133	42.954
88.97	58.9776	29.9924
88.4644	47.047	41.4174
88.4896	57.6275	30.862
88.7214	47.6765	41.045
87.9276	52.8672	35.0604
89.1905	48.8688	40.3218
87.5283	55.8075	31.7208
89.5781	52.3857	37.1924
87.7458	53.0005	34.7453
89.2938	53.5813	35.7125
87.8559	51.1716	36.6843
89.0033	55.1845	33.8187
87.8215	50.3782	37.4433
89.565	55.1421	34.4229
87.8307	47.5435	40.2872
89.2884	57.9331	31.3553
87.9284	47.127	40.8014
87.1821	51.2969	35.8852
87.695	50.8556	36.8395
87.4622	52.1191	35.3431
87.733	53.199	34.534
89.4141	61.9814	27.4327
87.7644	46.2739	41.4904
89.1824	55.4465	33.7358
87.9375	47.6454	40.2921
89.52	56.7982	32.7218
87.8246	46.1306	41.694
89.196	57.0854	32.1106
87.8559	44.9987	42.8571
89.3494	58.729	30.6204
87.6823	42.5339	45.1483
89.4975	59.1457	30.3518
87.6571	45.7516	41.9055
89.5624	59.8089	29.7535
87.862	42.0297	45.8323
89.3243	60.5878	28.7365
87.7264	46.0765	41.6499
89.3162	58.5219	30.7944
