Filebench Version 1.5-alpha3
0.000: Allocated 2393MB of shared memory
0.593: Populating and pre-allocating filesets
2.217: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.016MB total size
2.217: Removing logfiles tree (if exists)
2.220: Pre-allocating directories in logfiles tree
2.220: Pre-allocating files in logfiles tree
3.567: bigfileset populated: 1250000 files, avg. dir. width = 20, avg. dir. depth = 4.7, 0 leafdirs, 19531.250MB total size
3.567: Removing bigfileset tree (if exists)
3.569: Pre-allocating directories in bigfileset tree
8.946: Pre-allocating files in bigfileset tree
298.913: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
298.913: Population and pre-allocation of filesets completed
303.652: Attempting to create fileset more than once, ignoring
303.659: Starting 1 webserver instances
304.717: Running...
314.934: Per-Operation Breakdown
finish               946ops       95ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
closefile7           164ops       16ops/s   0.0mb/s     19.2ms/op [0.54ms - 219.54ms]
readfile7            163ops       16ops/s   0.3mb/s     63.4ms/op [17.31ms - 593.84ms]
openfile7            161ops       16ops/s   0.0mb/s    362.7ms/op [13.43ms - 1360.32ms]
closefile6           161ops       16ops/s   0.0mb/s     18.5ms/op [4.42ms - 214.82ms]
readfile6            163ops       16ops/s   0.3mb/s     61.1ms/op [12.72ms - 630.88ms]
openfile6            162ops       16ops/s   0.0mb/s    405.0ms/op [13.31ms - 1387.60ms]
closefile5           164ops       16ops/s   0.0mb/s     18.6ms/op [0.44ms - 242.18ms]
readfile5            164ops       16ops/s   0.3mb/s     66.6ms/op [12.58ms - 634.22ms]
openfile5            160ops       16ops/s   0.0mb/s    366.1ms/op [4.85ms - 1310.10ms]
closefile4           162ops       16ops/s   0.0mb/s     19.4ms/op [0.44ms - 95.01ms]
readfile4            161ops       16ops/s   0.3mb/s     60.6ms/op [8.79ms - 580.49ms]
openfile4            163ops       16ops/s   0.0mb/s    380.9ms/op [13.64ms - 1179.94ms]
closefile3           170ops       17ops/s   0.0mb/s     22.2ms/op [3.96ms - 260.79ms]
readfile3            171ops       17ops/s   0.3mb/s     65.6ms/op [8.57ms - 667.23ms]
openfile3            169ops       17ops/s   0.0mb/s    347.5ms/op [13.52ms - 1317.54ms]
closefile2           171ops       17ops/s   0.0mb/s     21.7ms/op [0.98ms - 229.55ms]
readfile2            170ops       17ops/s   0.3mb/s     73.6ms/op [12.87ms - 631.71ms]
openfile2            171ops       17ops/s   0.0mb/s    366.2ms/op [13.57ms - 1240.14ms]
closefile1           174ops       17ops/s   0.0mb/s     26.0ms/op [0.51ms - 217.91ms]
readfile1            173ops       17ops/s   0.3mb/s     91.4ms/op [12.82ms - 651.04ms]
openfile1            170ops       17ops/s   0.0mb/s    525.8ms/op [4.74ms - 1384.99ms]
1884.975: IO Summary:  5069 ops 506.819 ops/s 165/12 rd/wr   2.7mb/s 489.9ms/op
1895.187: Per-Operation Breakdown
finish               206ops       21ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            200ops       20ops/s   0.2mb/s   1661.2ms/op [32.26ms - 4413.61ms]
closefile10          203ops       20ops/s   0.0mb/s     15.8ms/op [0.48ms - 45.83ms]
readfile10           205ops       20ops/s   0.3mb/s     49.0ms/op [11.63ms - 117.31ms]
openfile10           196ops       20ops/s   0.0mb/s    251.3ms/op [4.94ms - 1116.47ms]
closefile9           194ops       19ops/s   0.0mb/s     16.1ms/op [3.53ms - 48.48ms]
readfile9            194ops       19ops/s   0.3mb/s     48.5ms/op [8.06ms - 126.03ms]
openfile9            197ops       20ops/s   0.0mb/s    240.8ms/op [13.38ms - 768.53ms]
closefile8           195ops       19ops/s   0.0mb/s     16.0ms/op [3.61ms - 42.75ms]
readfile8            193ops       19ops/s   0.3mb/s     49.6ms/op [12.53ms - 116.77ms]
openfile8            195ops       19ops/s   0.0mb/s    244.4ms/op [5.21ms - 796.70ms]
closefile7           198ops       20ops/s   0.0mb/s     15.6ms/op [3.51ms - 60.44ms]
readfile7            198ops       20ops/s   0.3mb/s     48.3ms/op [9.12ms - 117.92ms]
openfile7            197ops       20ops/s   0.0mb/s    254.9ms/op [12.90ms - 853.91ms]
closefile6           200ops       20ops/s   0.0mb/s     16.5ms/op [0.41ms - 51.22ms]
readfile6            198ops       20ops/s   0.3mb/s     50.5ms/op [8.12ms - 122.05ms]
openfile6            197ops       20ops/s   0.0mb/s    227.9ms/op [4.50ms - 859.23ms]
closefile5           199ops       20ops/s   0.0mb/s     16.7ms/op [0.84ms - 45.55ms]
readfile5            202ops       20ops/s   0.3mb/s     52.2ms/op [11.50ms - 114.36ms]
openfile5            203ops       20ops/s   0.0mb/s    260.3ms/op [11.39ms - 1030.93ms]
closefile4           204ops       20ops/s   0.0mb/s     15.2ms/op [0.44ms - 50.98ms]
readfile4            204ops       20ops/s   0.3mb/s     47.1ms/op [8.06ms - 117.22ms]
openfile4            198ops       20ops/s   0.0mb/s    234.5ms/op [4.41ms - 1083.03ms]
closefile3           199ops       20ops/s   0.0mb/s     15.7ms/op [0.49ms - 43.59ms]
readfile3            199ops       20ops/s   0.3mb/s     48.7ms/op [7.82ms - 121.96ms]
openfile3            201ops       20ops/s   0.0mb/s    212.6ms/op [4.45ms - 939.89ms]
closefile2           205ops       20ops/s   0.0mb/s     15.8ms/op [0.46ms - 45.96ms]
readfile2            204ops       20ops/s   0.3mb/s     48.2ms/op [7.96ms - 117.70ms]
openfile2            199ops       20ops/s   0.0mb/s    221.9ms/op [4.48ms - 807.38ms]
closefile1           203ops       20ops/s   0.0mb/s     14.6ms/op [0.46ms - 46.74ms]
readfile1            203ops       20ops/s   0.3mb/s     44.4ms/op [7.98ms - 110.25ms]
openfile1            204ops       20ops/s   0.0mb/s    224.6ms/op [4.39ms - 1057.72ms]
1895.187: IO Summary:  6187 ops 618.627 ops/s 200/20 rd/wr   3.3mb/s 423.9ms/op
1905.430: Per-Operation Breakdown
finish               158ops       16ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            152ops       15ops/s   0.1mb/s   1368.9ms/op [50.67ms - 3942.02ms]
closefile10          177ops       18ops/s   0.0mb/s     19.3ms/op [3.40ms - 47.42ms]
readfile10           175ops       17ops/s   0.3mb/s     64.6ms/op [23.20ms - 357.56ms]
openfile10           175ops       17ops/s   0.0mb/s    291.2ms/op [22.33ms - 1074.07ms]
closefile9           178ops       18ops/s   0.0mb/s     21.4ms/op [3.29ms - 114.59ms]
readfile9            177ops       18ops/s   0.3mb/s     64.5ms/op [19.56ms - 227.28ms]
openfile9            174ops       17ops/s   0.0mb/s    278.5ms/op [33.53ms - 1185.07ms]
closefile8           175ops       17ops/s   0.0mb/s     20.0ms/op [2.51ms - 82.01ms]
readfile8            176ops       18ops/s   0.3mb/s     61.1ms/op [20.16ms - 143.70ms]
openfile8            171ops       17ops/s   0.0mb/s    291.4ms/op [34.69ms - 1341.48ms]
closefile7           171ops       17ops/s   0.0mb/s     20.7ms/op [2.90ms - 124.25ms]
readfile7            172ops       17ops/s   0.3mb/s     62.6ms/op [15.96ms - 239.87ms]
openfile7            170ops       17ops/s   0.0mb/s    315.3ms/op [23.53ms - 1577.10ms]
closefile6           171ops       17ops/s   0.0mb/s     23.4ms/op [2.89ms - 136.02ms]
readfile6            172ops       17ops/s   0.3mb/s     70.5ms/op [20.41ms - 371.42ms]
openfile6            170ops       17ops/s   0.0mb/s    312.8ms/op [18.41ms - 1529.64ms]
closefile5           171ops       17ops/s   0.0mb/s     21.9ms/op [4.53ms - 93.13ms]
readfile5            168ops       17ops/s   0.3mb/s     66.0ms/op [19.73ms - 187.09ms]
openfile5            165ops       16ops/s   0.0mb/s    302.2ms/op [19.86ms - 1496.90ms]
closefile4           169ops       17ops/s   0.0mb/s     22.3ms/op [4.54ms - 127.07ms]
readfile4            170ops       17ops/s   0.3mb/s     76.0ms/op [17.70ms - 369.18ms]
openfile4            168ops       17ops/s   0.0mb/s    349.3ms/op [17.03ms - 1415.40ms]
closefile3           167ops       17ops/s   0.0mb/s     20.7ms/op [2.50ms - 117.65ms]
readfile3            167ops       17ops/s   0.3mb/s     64.1ms/op [17.76ms - 234.30ms]
openfile3            160ops       16ops/s   0.0mb/s    350.7ms/op [12.51ms - 1551.59ms]
closefile2           160ops       16ops/s   0.0mb/s     21.9ms/op [3.35ms - 139.93ms]
readfile2            162ops       16ops/s   0.3mb/s     68.5ms/op [20.19ms - 318.58ms]
openfile2            157ops       16ops/s   0.0mb/s    320.5ms/op [24.20ms - 1511.64ms]
closefile1           159ops       16ops/s   0.0mb/s     20.7ms/op [0.19ms - 136.38ms]
readfile1            160ops       16ops/s   0.2mb/s     63.4ms/op [1.11ms - 351.12ms]
openfile1            157ops       16ops/s   0.0mb/s    284.9ms/op [23.17ms - 1404.12ms]
1905.430: IO Summary:  5216 ops 521.542 ops/s 170/15 rd/wr   2.8mb/s 471.2ms/op
1915.649: Per-Operation Breakdown
finish               177ops       18ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            129ops       13ops/s   0.1mb/s    848.7ms/op [11.57ms - 3359.24ms]
closefile10          160ops       16ops/s   0.0mb/s     17.7ms/op [0.93ms - 113.87ms]
readfile10           160ops       16ops/s   0.2mb/s     66.6ms/op [8.82ms - 480.47ms]
openfile10           159ops       16ops/s   0.0mb/s    313.6ms/op [4.81ms - 1288.50ms]
closefile9           159ops       16ops/s   0.0mb/s     19.6ms/op [0.43ms - 94.12ms]
readfile9            159ops       16ops/s   0.2mb/s     67.6ms/op [8.72ms - 484.85ms]
openfile9            158ops       16ops/s   0.0mb/s    371.2ms/op [21.97ms - 1272.39ms]
closefile8           162ops       16ops/s   0.0mb/s     20.9ms/op [0.84ms - 258.09ms]
readfile8            162ops       16ops/s   0.3mb/s     61.2ms/op [8.77ms - 475.06ms]
openfile8            164ops       16ops/s   0.0mb/s    354.7ms/op [4.76ms - 1275.27ms]
closefile7           168ops       17ops/s   0.0mb/s     19.4ms/op [3.99ms - 49.12ms]
readfile7            170ops       17ops/s   0.3mb/s     60.6ms/op [8.79ms - 154.22ms]
openfile7            176ops       18ops/s   0.0mb/s    360.9ms/op [13.42ms - 1272.24ms]
closefile6           177ops       18ops/s   0.0mb/s     20.8ms/op [1.72ms - 119.63ms]
readfile6            175ops       17ops/s   0.3mb/s     73.0ms/op [13.17ms - 468.77ms]
openfile6            175ops       17ops/s   0.0mb/s    352.8ms/op [25.58ms - 1306.59ms]
closefile5           179ops       18ops/s   0.0mb/s     20.6ms/op [3.27ms - 95.63ms]
readfile5            179ops       18ops/s   0.3mb/s     70.8ms/op [8.76ms - 484.88ms]
openfile5            175ops       17ops/s   0.0mb/s    319.1ms/op [22.91ms - 1369.10ms]
closefile4           177ops       18ops/s   0.0mb/s     21.7ms/op [3.81ms - 272.74ms]
readfile4            178ops       18ops/s   0.3mb/s     65.9ms/op [8.78ms - 470.37ms]
openfile4            176ops       18ops/s   0.0mb/s    314.4ms/op [4.79ms - 1276.60ms]
closefile3           177ops       18ops/s   0.0mb/s     20.2ms/op [3.69ms - 98.80ms]
readfile3            176ops       18ops/s   0.3mb/s     71.6ms/op [8.77ms - 464.37ms]
openfile3            178ops       18ops/s   0.0mb/s    375.5ms/op [4.89ms - 1312.79ms]
closefile2           179ops       18ops/s   0.0mb/s     20.7ms/op [4.00ms - 98.80ms]
readfile2            178ops       18ops/s   0.3mb/s     70.4ms/op [8.82ms - 485.04ms]
openfile2            178ops       18ops/s   0.0mb/s    347.4ms/op [4.99ms - 1152.94ms]
closefile1           178ops       18ops/s   0.0mb/s     23.9ms/op [4.00ms - 219.64ms]
readfile1            176ops       18ops/s   0.3mb/s     73.0ms/op [9.79ms - 441.81ms]
openfile1            176ops       18ops/s   0.0mb/s    525.2ms/op [17.36ms - 1549.52ms]
1915.649: IO Summary:  5272 ops 527.149 ops/s 171/13 rd/wr   2.8mb/s 480.9ms/op
1925.817: Per-Operation Breakdown
finish               166ops       17ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            146ops       15ops/s   0.1mb/s   1448.6ms/op [37.18ms - 4079.42ms]
closefile10          175ops       17ops/s   0.0mb/s     19.5ms/op [0.59ms - 52.57ms]
readfile10           175ops       17ops/s   0.3mb/s     62.4ms/op [8.96ms - 412.43ms]
openfile10           175ops       17ops/s   0.0mb/s    308.8ms/op [14.14ms - 1243.82ms]
closefile9           179ops       18ops/s   0.0mb/s     20.2ms/op [0.04ms - 98.66ms]
readfile9            178ops       18ops/s   0.3mb/s     64.8ms/op [0.66ms - 389.65ms]
openfile9            178ops       18ops/s   0.0mb/s    293.3ms/op [23.91ms - 1397.58ms]
closefile8           176ops       18ops/s   0.0mb/s     21.6ms/op [4.21ms - 218.28ms]
readfile8            175ops       17ops/s   0.3mb/s     76.7ms/op [9.84ms - 456.98ms]
openfile8            171ops       17ops/s   0.0mb/s    298.4ms/op [19.81ms - 1197.16ms]
closefile7           171ops       17ops/s   0.0mb/s     21.6ms/op [4.27ms - 205.41ms]
readfile7            170ops       17ops/s   0.3mb/s     77.1ms/op [8.82ms - 450.98ms]
openfile7            164ops       16ops/s   0.0mb/s    256.8ms/op [4.66ms - 1235.64ms]
closefile6           166ops       17ops/s   0.0mb/s     19.6ms/op [4.15ms - 51.49ms]
readfile6            167ops       17ops/s   0.3mb/s     79.8ms/op [9.02ms - 459.45ms]
openfile6            160ops       16ops/s   0.0mb/s    272.6ms/op [24.14ms - 1586.04ms]
closefile5           161ops       16ops/s   0.0mb/s     20.6ms/op [0.46ms - 75.01ms]
readfile5            162ops       16ops/s   0.3mb/s     70.6ms/op [9.14ms - 460.52ms]
openfile5            165ops       16ops/s   0.0mb/s    266.9ms/op [4.93ms - 963.30ms]
closefile4           167ops       17ops/s   0.0mb/s     20.1ms/op [0.87ms - 74.70ms]
readfile4            166ops       17ops/s   0.3mb/s     66.4ms/op [8.88ms - 425.68ms]
openfile4            168ops       17ops/s   0.0mb/s    308.4ms/op [4.89ms - 1516.53ms]
closefile3           170ops       17ops/s   0.0mb/s     19.4ms/op [0.48ms - 91.55ms]
readfile3            168ops       17ops/s   0.3mb/s     67.2ms/op [0.00ms - 438.96ms]
openfile3            164ops       16ops/s   0.0mb/s    324.2ms/op [0.00ms - 1555.57ms]
closefile2           166ops       17ops/s   0.0mb/s     19.3ms/op [4.02ms - 66.41ms]
readfile2            165ops       16ops/s   0.3mb/s     61.6ms/op [8.52ms - 446.04ms]
openfile2            165ops       16ops/s   0.0mb/s    311.9ms/op [21.14ms - 1410.73ms]
closefile1           166ops       17ops/s   0.0mb/s     22.0ms/op [4.12ms - 195.25ms]
readfile1            168ops       17ops/s   0.3mb/s     68.6ms/op [9.15ms - 445.31ms]
openfile1            166ops       17ops/s   0.0mb/s    412.8ms/op [20.59ms - 1469.08ms]
1925.817: IO Summary:  5212 ops 521.144 ops/s 169/15 rd/wr   2.8mb/s 475.9ms/op
1936.034: Per-Operation Breakdown
finish               170ops       17ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.01ms]
appendlog            127ops       13ops/s   0.1mb/s   1022.8ms/op [0.00ms - 3343.04ms]
closefile10          163ops       16ops/s   0.0mb/s     22.0ms/op [3.42ms - 173.52ms]
readfile10           160ops       16ops/s   0.2mb/s     86.5ms/op [7.92ms - 824.25ms]
openfile10           158ops       16ops/s   0.0mb/s    318.4ms/op [22.23ms - 1337.49ms]
closefile9           159ops       16ops/s   0.0mb/s     24.1ms/op [0.46ms - 248.00ms]
readfile9            160ops       16ops/s   0.2mb/s     71.8ms/op [7.93ms - 576.02ms]
openfile9            157ops       16ops/s   0.0mb/s    320.9ms/op [30.86ms - 1215.32ms]
closefile8           160ops       16ops/s   0.0mb/s     24.5ms/op [3.89ms - 247.77ms]
readfile8            161ops       16ops/s   0.3mb/s     77.8ms/op [7.93ms - 717.30ms]
openfile8            158ops       16ops/s   0.0mb/s    313.0ms/op [10.14ms - 1245.27ms]
closefile7           161ops       16ops/s   0.0mb/s     22.8ms/op [0.50ms - 203.73ms]
readfile7            159ops       16ops/s   0.2mb/s     83.7ms/op [8.10ms - 820.92ms]
openfile7            157ops       16ops/s   0.0mb/s    349.2ms/op [9.70ms - 1229.10ms]
closefile6           157ops       16ops/s   0.0mb/s     22.1ms/op [0.42ms - 189.85ms]
readfile6            156ops       16ops/s   0.2mb/s     77.8ms/op [11.46ms - 721.15ms]
openfile6            155ops       15ops/s   0.0mb/s    343.9ms/op [13.57ms - 1361.39ms]
closefile5           156ops       16ops/s   0.0mb/s     23.9ms/op [0.13ms - 246.12ms]
readfile5            157ops       16ops/s   0.2mb/s     90.4ms/op [8.07ms - 818.07ms]
openfile5            152ops       15ops/s   0.0mb/s    310.6ms/op [18.66ms - 1132.90ms]
closefile4           157ops       16ops/s   0.0mb/s     24.1ms/op [3.60ms - 237.26ms]
readfile4            158ops       16ops/s   0.2mb/s     89.4ms/op [7.97ms - 777.37ms]
openfile4            158ops       16ops/s   0.0mb/s    307.2ms/op [0.00ms - 1136.54ms]
closefile3           161ops       16ops/s   0.0mb/s     22.6ms/op [0.00ms - 180.38ms]
readfile3            162ops       16ops/s   0.3mb/s     78.9ms/op [0.00ms - 720.30ms]
openfile3            165ops       16ops/s   0.0mb/s    338.9ms/op [0.00ms - 1212.18ms]
closefile2           168ops       17ops/s   0.0mb/s     23.6ms/op [0.00ms - 237.25ms]
readfile2            167ops       17ops/s   0.3mb/s     75.5ms/op [0.00ms - 589.72ms]
openfile2            170ops       17ops/s   0.0mb/s    309.6ms/op [0.00ms - 1397.32ms]
closefile1           170ops       17ops/s   0.0mb/s     23.0ms/op [0.00ms - 179.20ms]
readfile1            168ops       17ops/s   0.3mb/s     76.3ms/op [0.00ms - 718.70ms]
openfile1            168ops       17ops/s   0.0mb/s    604.7ms/op [0.00ms - 2201.72ms]
1936.034: IO Summary:  4945 ops 494.451 ops/s 161/13 rd/wr   2.6mb/s 496.5ms/op
1946.237: Per-Operation Breakdown
finish               198ops       20ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            193ops       19ops/s   0.1mb/s   1551.5ms/op [33.76ms - 3705.67ms]
closefile10          194ops       19ops/s   0.0mb/s     16.8ms/op [0.45ms - 46.02ms]
readfile10           193ops       19ops/s   0.3mb/s     52.5ms/op [8.65ms - 165.61ms]
openfile10           192ops       19ops/s   0.0mb/s    251.4ms/op [8.52ms - 980.10ms]
closefile9           195ops       19ops/s   0.0mb/s     16.8ms/op [0.42ms - 60.41ms]
readfile9            194ops       19ops/s   0.3mb/s     52.3ms/op [11.28ms - 121.85ms]
openfile9            192ops       19ops/s   0.0mb/s    280.8ms/op [5.29ms - 1266.78ms]
closefile8           193ops       19ops/s   0.0mb/s     17.9ms/op [0.54ms - 54.29ms]
readfile8            192ops       19ops/s   0.3mb/s     53.4ms/op [7.86ms - 134.11ms]
openfile8            189ops       19ops/s   0.0mb/s    275.7ms/op [3.93ms - 1073.14ms]
closefile7           191ops       19ops/s   0.0mb/s     17.3ms/op [3.46ms - 48.32ms]
readfile7            194ops       19ops/s   0.3mb/s     54.9ms/op [7.82ms - 130.43ms]
openfile7            193ops       19ops/s   0.0mb/s    265.6ms/op [15.33ms - 1089.05ms]
closefile6           198ops       20ops/s   0.0mb/s     18.1ms/op [0.94ms - 57.81ms]
readfile6            200ops       20ops/s   0.3mb/s     58.3ms/op [7.98ms - 183.11ms]
openfile6            199ops       20ops/s   0.0mb/s    276.1ms/op [12.40ms - 1402.70ms]
closefile5           202ops       20ops/s   0.0mb/s     17.4ms/op [0.43ms - 46.55ms]
readfile5            201ops       20ops/s   0.3mb/s     53.9ms/op [7.82ms - 188.20ms]
openfile5            200ops       20ops/s   0.0mb/s    252.0ms/op [0.00ms - 1278.23ms]
closefile4           202ops       20ops/s   0.0mb/s     18.1ms/op [3.46ms - 60.40ms]
readfile4            200ops       20ops/s   0.3mb/s     54.0ms/op [7.71ms - 159.16ms]
openfile4            194ops       19ops/s   0.0mb/s    251.7ms/op [5.46ms - 1185.13ms]
closefile3           197ops       20ops/s   0.0mb/s     16.0ms/op [0.46ms - 50.08ms]
readfile3            197ops       20ops/s   0.3mb/s     52.7ms/op [7.92ms - 188.09ms]
openfile3            191ops       19ops/s   0.0mb/s    246.9ms/op [5.05ms - 1066.45ms]
closefile2           195ops       19ops/s   0.0mb/s     16.2ms/op [0.44ms - 59.97ms]
readfile2            195ops       19ops/s   0.3mb/s     49.3ms/op [9.99ms - 178.78ms]
openfile2            190ops       19ops/s   0.0mb/s    255.1ms/op [5.47ms - 1094.00ms]
closefile1           195ops       19ops/s   0.0mb/s     16.7ms/op [0.05ms - 52.89ms]
readfile1            197ops       20ops/s   0.3mb/s     48.8ms/op [4.69ms - 167.25ms]
openfile1            195ops       19ops/s   0.0mb/s    238.8ms/op [3.91ms - 1000.40ms]
1946.237: IO Summary:  6053 ops 605.232 ops/s 196/19 rd/wr   3.2mb/s 435.6ms/op
1956.404: Per-Operation Breakdown
finish               180ops       18ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            177ops       18ops/s   0.1mb/s   1368.6ms/op [0.00ms - 3922.07ms]
closefile10          196ops       20ops/s   0.0mb/s     16.9ms/op [0.47ms - 47.13ms]
readfile10           198ops       20ops/s   0.3mb/s     53.1ms/op [13.29ms - 153.41ms]
openfile10           199ops       20ops/s   0.0mb/s    277.5ms/op [22.07ms - 897.29ms]
closefile9           199ops       20ops/s   0.0mb/s     17.4ms/op [0.48ms - 36.40ms]
readfile9            200ops       20ops/s   0.3mb/s     52.6ms/op [9.19ms - 136.87ms]
openfile9            199ops       20ops/s   0.0mb/s    274.4ms/op [5.14ms - 904.07ms]
closefile8           201ops       20ops/s   0.0mb/s     18.4ms/op [1.39ms - 57.38ms]
readfile8            202ops       20ops/s   0.3mb/s     55.4ms/op [9.27ms - 132.49ms]
openfile8            206ops       21ops/s   0.0mb/s    250.0ms/op [9.56ms - 860.55ms]
closefile7           206ops       21ops/s   0.0mb/s     18.0ms/op [0.43ms - 39.33ms]
readfile7            204ops       20ops/s   0.3mb/s     56.0ms/op [9.35ms - 154.32ms]
openfile7            199ops       20ops/s   0.0mb/s    298.8ms/op [11.03ms - 1058.65ms]
closefile6           200ops       20ops/s   0.0mb/s     18.1ms/op [4.33ms - 53.30ms]
readfile6            198ops       20ops/s   0.3mb/s     55.6ms/op [9.34ms - 117.41ms]
openfile6            196ops       20ops/s   0.0mb/s    287.5ms/op [5.80ms - 1072.34ms]
closefile5           195ops       19ops/s   0.0mb/s     17.7ms/op [0.98ms - 50.62ms]
readfile5            195ops       19ops/s   0.3mb/s     55.3ms/op [10.91ms - 139.40ms]
openfile5            193ops       19ops/s   0.0mb/s    271.7ms/op [18.79ms - 1002.57ms]
closefile4           193ops       19ops/s   0.0mb/s     17.5ms/op [0.46ms - 50.12ms]
readfile4            194ops       19ops/s   0.3mb/s     54.0ms/op [13.73ms - 131.68ms]
openfile4            189ops       19ops/s   0.0mb/s    253.6ms/op [13.63ms - 842.38ms]
closefile3           190ops       19ops/s   0.0mb/s     17.9ms/op [0.52ms - 57.00ms]
readfile3            189ops       19ops/s   0.3mb/s     52.5ms/op [9.73ms - 134.94ms]
openfile3            185ops       18ops/s   0.0mb/s    228.5ms/op [4.80ms - 1022.43ms]
closefile2           188ops       19ops/s   0.0mb/s     17.2ms/op [0.46ms - 46.76ms]
readfile2            188ops       19ops/s   0.3mb/s     52.6ms/op [9.31ms - 130.16ms]
openfile2            183ops       18ops/s   0.0mb/s    256.4ms/op [10.04ms - 980.76ms]
closefile1           184ops       18ops/s   0.0mb/s     16.8ms/op [0.54ms - 42.65ms]
readfile1            182ops       18ops/s   0.3mb/s     51.8ms/op [9.23ms - 146.36ms]
openfile1            179ops       18ops/s   0.0mb/s    249.1ms/op [14.14ms - 980.06ms]
1956.404: IO Summary:  6007 ops 600.608 ops/s 195/18 rd/wr   3.2mb/s 419.9ms/op
1966.607: Per-Operation Breakdown
finish               160ops       16ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            129ops       13ops/s   0.1mb/s   1428.2ms/op [0.00ms - 2946.22ms]
closefile10          169ops       17ops/s   0.0mb/s     21.8ms/op [4.59ms - 191.68ms]
readfile10           168ops       17ops/s   0.3mb/s     72.3ms/op [19.96ms - 488.36ms]
openfile10           164ops       16ops/s   0.0mb/s    260.4ms/op [19.09ms - 1124.88ms]
closefile9           166ops       17ops/s   0.0mb/s     20.1ms/op [3.94ms - 120.77ms]
readfile9            165ops       16ops/s   0.3mb/s     69.2ms/op [23.48ms - 484.88ms]
openfile9            164ops       16ops/s   0.0mb/s    271.0ms/op [20.08ms - 881.37ms]
closefile8           165ops       16ops/s   0.0mb/s     22.8ms/op [5.10ms - 230.47ms]
readfile8            164ops       16ops/s   0.3mb/s     75.7ms/op [20.87ms - 468.56ms]
openfile8            159ops       16ops/s   0.0mb/s    308.5ms/op [23.87ms - 898.08ms]
closefile7           159ops       16ops/s   0.0mb/s     20.5ms/op [4.52ms - 60.16ms]
readfile7            159ops       16ops/s   0.2mb/s     70.1ms/op [21.46ms - 471.23ms]
openfile7            159ops       16ops/s   0.0mb/s    302.8ms/op [34.91ms - 1049.18ms]
closefile6           160ops       16ops/s   0.0mb/s     21.9ms/op [5.46ms - 91.78ms]
readfile6            161ops       16ops/s   0.3mb/s     69.2ms/op [23.37ms - 465.41ms]
openfile6            161ops       16ops/s   0.0mb/s    349.0ms/op [26.41ms - 1455.34ms]
closefile5           164ops       16ops/s   0.0mb/s     20.8ms/op [4.36ms - 117.02ms]
readfile5            162ops       16ops/s   0.3mb/s     73.0ms/op [20.82ms - 465.45ms]
openfile5            157ops       16ops/s   0.0mb/s    299.3ms/op [24.61ms - 1077.35ms]
closefile4           158ops       16ops/s   0.0mb/s     21.9ms/op [5.74ms - 230.55ms]
readfile4            157ops       16ops/s   0.2mb/s     67.0ms/op [20.32ms - 466.93ms]
openfile4            157ops       16ops/s   0.0mb/s    311.1ms/op [12.50ms - 908.21ms]
closefile3           161ops       16ops/s   0.0mb/s     23.7ms/op [4.50ms - 230.51ms]
readfile3            162ops       16ops/s   0.3mb/s     70.3ms/op [23.29ms - 469.99ms]
openfile3            158ops       16ops/s   0.0mb/s    307.9ms/op [34.57ms - 1187.18ms]
closefile2           158ops       16ops/s   0.0mb/s     23.0ms/op [4.97ms - 88.23ms]
readfile2            158ops       16ops/s   0.2mb/s     73.4ms/op [20.14ms - 451.89ms]
openfile2            159ops       16ops/s   0.0mb/s    303.7ms/op [27.56ms - 824.19ms]
closefile1           159ops       16ops/s   0.0mb/s     22.5ms/op [5.62ms - 88.25ms]
readfile1            160ops       16ops/s   0.2mb/s     76.3ms/op [19.55ms - 473.88ms]
openfile1            160ops       16ops/s   0.0mb/s    534.5ms/op [36.67ms - 1792.54ms]
1966.607: IO Summary:  4962 ops 496.118 ops/s 162/13 rd/wr   2.6mb/s 489.6ms/op
1976.767: Per-Operation Breakdown
finish               171ops       17ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            125ops       12ops/s   0.1mb/s   1048.1ms/op [0.00ms - 2297.00ms]
closefile10          161ops       16ops/s   0.0mb/s     21.4ms/op [4.29ms - 252.29ms]
readfile10           160ops       16ops/s   0.2mb/s     66.6ms/op [13.05ms - 449.93ms]
openfile10           160ops       16ops/s   0.0mb/s    305.2ms/op [12.40ms - 1582.48ms]
closefile9           162ops       16ops/s   0.0mb/s     23.3ms/op [4.71ms - 250.06ms]
readfile9            162ops       16ops/s   0.3mb/s     73.1ms/op [19.66ms - 426.40ms]
openfile9            161ops       16ops/s   0.0mb/s    323.3ms/op [15.51ms - 1566.06ms]
