142.303		0
170.059		0
197.576		0
196.388		0
232.992		0
7.94702		0
56.933		0
-nan		0
0.769379		0
34.9162		0
65.153		0
44.724		0
-nan		0
55.1783		0
19.6344		0
563.636		0
0.778412		0
13.2586		0
53.0277		0
-nan		0
52.8596		0
49.4269		0
-nan		0
39.4022		0
1.20337		0
0.603136		0
68.9655		0
578.947		0
104.53		0
19.1257		0
620.69		0
38.5557		0
-nan		0
0.62637		0
20.1097		0
99.4437		0
8.29589		0
632.184		0
22.1071		0
-nan		0
93.3333		0
2.331		0
2.7653		0
11.2318		0
80.6754		0
7.46269		0
133.038		0
18.4676		0
29.6296		0
37.8072		0
-nan		0
1.09769		0
7.9556		0
44.42		0
84.8749		0
-nan		0
29.9116		0
652.174		0
52.6316		0
-nan		0
0.623441		0
9.31733		0
55.5779		0
-nan		0
61.4224		0
-nan		0
36.6922		0
2.05339		0
1.38422		0
0.602228		0
17.0503		0
205.626		0
213.157		0
-nan		0
40.6091		0
-nan		0
58.0189		0
-nan		0
0.618238		0
0.588928		0
17.602		0
140.367		0
-nan		0
-nan		0
33.6467		0
-nan		0
33.404		0
-nan		0
0.597015		0
12.0069		0
31.1511		0
666.667		0
-nan		0
17.4742		0
400		0
1.48185		0
1.90424		0
0.604595		0
26.5289		0
254.766		0
-nan		0
163.366		0
-nan		0
39.5315		0
1.72295		0
1.82927		0
0.655738		0
33.2274		0
269.531		0
40.3277		0
-nan		0
116.327		0
8.86918		0
373.984		0
-nan		0
0.652848		0
42.0295		0
66.2983		0
54.4135		0
560		0
37.6276		0
-nan		0
6.48801		0
0.981547		0
1.96684		0
33.0912		0
378.571		0
57.8947		0
-nan		0
30.9386		0
5.05051		0
297.619		0
-nan		0
0.772947		0
40.4206		0
55.607		0
50.5747		0
-nan		0
35.8285		0
-nan		0
2.30533		0
0.609508		0
6.36557		0
76.0357		0
92.6217		0
-nan		0
60.2537		0
-nan		0
56.8761		0
2.5729		0
1.51286		0
0.834028		0
37.5753		0
45.489		0
416.667		0
-nan		0
35.4698		0
2.48139		0
42.4908		0
-nan		0
0.807754		0
8.78685		0
32.9366		0
902.778		0
-nan		0
36.1239		0
3.57569		0
72.3684		0
1.17165		0
1.91042		0
0.589044		0
25.0294		0
134.857		0
-nan		0
214.788		0
261.56		0
90.4167		0
-nan		0
1.65017		0
0.610874		0
4.1057		0
65.1769		0
77.4194		0
-nan		0
119.231		0
11.3895		0
375		0
0.956938		0
2.27964		0
0.604839		0
40.252		0
365.269		0
43.5069		0
-nan		0
61.753		0
9.85915		0
345.07		0
-nan		0
0.828958		0
20.5066		0
72.6073		0
-nan		0
45.961		0
53.6797		0
-nan		0
1.98544		0
1.24121		0
0.858369		0
48.6726		0
1875		0
43.0328		0
-nan		0
111.742		0
0.652316		0
2.11775		0
0.614376		0
19.6457		0
84.2618		0
193.694		0
489.796		0
55.6604		0
-nan		0
66.5138		0
-nan		0
0.722022		0
1.91805		0
112.508		0
781.818		0
-nan		0
39.2031		0
-nan		0
35.0877		0
-nan		0
2.01857		0
0.594059		0
16.7704		0
96.0769		0
-nan		0
119.705		0
9.6401		0
412.844		0
0.73692		0
1.18004		0
0.724288		0
33.2205		0
50.0373		0
19.1816		0
172.662		0
15.1829		0
333.333		0
0.622665		0
1.712		0
2.23314		0
47.7733		0
412.281		0
38.242		0
-nan		0
36.2595		0
-nan		0
0.617284		0
1.86012		0
15.6724		0
53.4188		0
-nan		0
34.2011		0
-nan		0
32.2581		0
-nan		0
2.34261		0
0.764088		0
1.4498		0
43.771		0
74.2188		0
78.7879		0
-nan		0
38.4615		0
10.4895		0
228.155		0
-nan		0
0.986518		0
6.57524		0
51.6276		0
218.543		0
1071.43		0
39.6635		0
-nan		0
90.9091		0
411.765		0
-nan		0
0.609756		0
33.1917		0
69.7674		0
-nan		0
62.037		0
69.397		0
-nan		0
2.68577		0
0.654165		0
1.85147		0
128.594		0
4000		0
77.1889		0
14.5455		0
41.5408		0
38.0328		0
-nan		0
0.632111		0
0.738734		0
38.9815		0
59.8626		0
34.5286		0
454.545		0
48.3051		0
-nan		0
1.77665		0
0.688705		0
12.0223		0
86.8367		0
-nan		0
38.9864		0
9.02643		0
377.049		0
6.0241		0
3.08642		0
0.603136		0
15.0522		0
197.02		0
9.40439		0
106.383		0
50.7042		0
560.976		0
8.57878		0
2.4426		0
0.859402		0
10.0671		0
78.2292		0
368.421		0
44.2829		0
-nan		0
38.674		0
2.94985		0
2.0028		0
0.558451		0
24.2641		0
102.159		0
-nan		0
41.0184		0
35.7895		0
709.677		0
46.3878		0
-nan		0
-nan		0
0.962001		0
16.1749		0
71.7639		0
-nan		0
38.9082		0
-nan		0
44.8766		0
-nan		0
1.80059		0
0.751738		0
3.32226		0
109.204		0
477.273		0
180.593		0
-nan		0
19.9076		0
3.19489		0
-nan		0
0.791348		0
10.0959		0
63.9471		0
151.079		0
37.5898		0
-nan		0
35.488		0
-nan		0
9.28875		0
0.881834		0
1.91571		0
0.588582		0
40.9424		0
