184.099		0
220.346		0
219.086		0
224.792		0
219.874		0
222.019		0
215.817		0
221.522		0
218.839		0
218.972		0
219.378		0
217.48		0
219.279		0
221.703		0
218.267		0
220.228		0
220.208		0
221.996		0
222.2		0
219.448		0
220.821		0
221.814		0
223.125		0
219.821		0
220.726		0
218.928		0
218.623		0
220.432		0
217.4		0
221.296		0
218.522		0
218.547		0
219.017		0
222.335		0
219.433		0
220.843		0
221.362		0
220.429		0
219.597		0
220.187		0
221.16		0
222.041		0
223.378		0
218.922		0
217.524		0
219.075		0
214.968		0
218.661		0
216.819		0
220.69		0
220.436		0
219.776		0
218.839		0
219.959		0
221.001		0
220.46		0
220.914		0
214.344		0
219.98		0
221.679		0
219.72		0
222.448		0
219.914		0
222.245		0
220.961		0
219.87		0
216.501		0
220.167		0
219.136		0
221.365		0
217.515		0
218.241		0
221.68		0
221.501		0
220.774		0
222.698		0
219.463		0
217.391		0
218.534		0
215.519		0
221.951		0
217.285		0
222.539		0
219.289		0
219.075		0
219.671		0
219.011		0
222.313		0
215.622		0
216.667		0
217.826		0
218.26		0
218.237		0
218.108		0
217.17		0
218.775		0
219.259		0
217.816		0
215.036		0
217.144		0
221.429		0
217.719		0
218.367		0
222.607		0
217.79		0
219.398		0
217.852		0
219.329		0
218.826		0
216.541		0
220.684		0
223.172		0
221.498		0
218.426		0
220.033		0
220.687		0
216.26		0
218.374		0
218.496		0
223.196		0
220.864		0
219.8		0
220.367		0
221.113		0
217.1		0
219.601		0
217.842		0
219.963		0
217.912		0
218.267		0
217.418		0
217.894		0
222.403		0
219.706		0
215.678		0
219.487		0
221.246		0
219.557		0
217.294		0
218.26		0
220.48		0
220.975		0
223.058		0
219.468		0
218.527		0
219.785		0
220.012		0
214.46		0
215.547		0
216.853		0
221.296		0
222.086		0
223.129		0
218.852		0
219.87		0
224.934		0
222.358		0
219.85		0
220.57		0
222.154		0
219.086		0
219.671		0
220.016		0
224.593		0
220.318		0
223.652		0
217.93		0
222.539		0
219.621		0
223.058		0
216.474		0
220.549		0
221.16		0
220.211		0
222.812		0
218.267		0
217.594		0
220.37		0
218.585		0
218.134		0
220.394		0
220.28		0
219.76		0
220.956		0
216.386		0
216.789		0
222.222		0
220.102		0
223.398		0
222.335		0
218.883		0
218.737		0
220.8		0
220.774		0
217.93		0
219.05		0
221.702		0
219.894		0
220.597		0
220.732		0
220.755		0
219.661		0
221.365		0
217.285		0
221.791		0
221.564		0
218.87		0
218.693		0
220.183		0
220.552		0
220.89		0
217.621		0
221.974		0
225.076		0
218.407		0
221.138		0
218.75		0
217.18		0
219.348		0
219.601		0
220.053		0
220.755		0
220.525		0
217.719		0
220.687		0
218.725		0
215.87		0
218.788		0
220.215		0
218.47		0
220.033		0
218.011		0
217.01		0
220.208		0
218.16		0
215.375		0
