0.03	0.28
0.05	0.34
0.09	0.69
0.34	2.08
0.08	0.48
0	0.03
0.02	0.16
0.03	0.14
0.3	1.78
0.09	0.51
0.12	0.8
0.15	0.77
0	0.03
0.15	0.77
0.01	0.08
0.02	0.12
0.1	0.46
0.32	1.84
0.01	0.09
0.15	0.8
0.15	0.78
0.08	0.4
0.08	0.4
0.02	0.11
0.02	0.13
0.11	0.59
0.37	1.78
0.12	0.56
0.05	0.27
0.26	0.93
0.14	0.57
0.06	0.28
0.01	0.09
0.03	0.13
0.1	0.45
0.44	1.98
0.05	0.24
0.11	0.6
0.2	0.87
0.16	0.69
0.01	0.16
0.01	0.04
0.03	0.13
0.27	1.04
0.33	1.32
0.14	0.48
0.07	0.32
0.19	0.81
0.02	0.1
0.03	0.12
0.02	0.13
0.42	1.55
0.22	0.83
0.23	0.84
0.12	0.49
0.08	0.36
0.19	0.81
0	0.05
0.05	0.18
0	0.04
0.11	0.4
0.51	2.01
0.01	0.08
0.23	0.73
0.03	0.13
0.18	0.73
0.01	0.11
0.03	0.12
0.01	0.03
0.38	1.18
0.34	1.15
0.2	0.51
0.2	0.66
0.09	0.34
0.27	0.79
0.03	0.09
0	0.04
0.04	0.11
0	0.03
0.5	1.49
0.52	1.57
0	0.03
0.01	0.03
0.27	0.78
0.14	0.49
0.12	0.33
0.01	0.09
0.01	0.04
0.46	1.45
0.52	1.53
0	0.02
0.04	0.11
0.24	0.74
0.29	0.8
0	0.02
0.05	0.15
0.01	0.03
0.14	0.36
0.76	2.01
0	0.02
0.31	0.79
0.29	0.7
0.02	0.1
0.3	0.84
0	0.03
0.02	0.05
0	0.01
0.22	0.57
0.93	2.37
0.01	0.03
0	0.04
0.37	0.91
0.25	0.68
0	0.06
0.05	0.14
0	0.02
0.4	0.95
0.66	1.52
0.02	0.09
0.31	0.76
0.17	0.34
0.18	0.48
0.32	0.83
0.01	0.03
0.01	0.05
0.18	0.5
0.72	1.81
0.07	0.2
0.33	0.84
0	0.02
0.34	0.83
0.1	0.26
0.06	0.13
0	0.04
0.05	0.11
1.05	2.26
0.01	0.05
0.39	0.81
0.04	0.08
0.33	0.75
0.38	0.82
0	0.04
0	0.04
0.01	0.04
0.39	0.88
0.67	1.57
0.03	0.07
0.43	0.88
0.05	0.11
0.34	0.73
0.3	0.64
0.05	0.16
0	0.04
0.05	0.12
0.36	0.81
0.76	1.53
0.12	0.26
0.43	0.81
0	0.02
0.42	0.81
0.06	0.16
0.05	0.13
0	0.03
0.38	0.76
0.92	1.79
0.01	0.04
0.45	0.79
0.4	0.83
0	0.02
0.47	0.89
0.01	0.03
0.05	0.13
0.42	0.83
0.65	1.13
0.3	0.46
0.31	0.64
0.12	0.27
0.23	0.43
0.03	0.1
0	0.05
0.3	0.49
1.17	2.09
0.01	0.02
0.47	0.84
0.04	0.1
0.43	0.71
0.47	0.86
0	0.02
0.03	0.12
0.05	0.13
0.73	1.56
0.37	0.81
0.08	0.15
0.34	0.7
0.4	0.81
0	0.04
0.07	0.18
0.07	0.12
0	0.03
0.91	1.79
0.62	1.21
