98.3666		0
198.837		0
200.838		0
201.114		0
162.076		0
-nan		0
3.28138		0
1.67177		0
9.25758		0
111.837		0
22.2753		0
538.462		0
75.3425		0
34.0836		0
700		0
1.78749		0
1.00226		0
18.3044		0
145.855		0
42.8389		0
30.4348		0
536.842		0
89.5722		0
-nan		0
1.74689		0
0.881251		0
45.1293		0
1081.63		0
121.771		0
29.0813		0
916.667		0
41.8977		0
-nan		0
2.21402		0
0.88164		0
16.9526		0
262.857		0
40.404		0
15.0479		0
494.624		0
54.9662		0
0.934579		0
1.49669		0
1.6092		0
65.9062		0
837.838		0
65.4308		0
28.0971		0
66.2461		0
1.62526		0
1.72499		0
10.3806		0
99.7963		0
9.53029		0
739.13		0
47.4658		0
-nan		0
41.1872		0
3.1348		0
1.78444		0
0.828043		0
14.8525		0
266.52		0
18.8989		0
544.118		0
63.197		0
-nan		0
1.79569		0
0.827472		0
0.592651		0
115.877		0
9.7561		0
97.2276		0
107.656		0
35.2839		0
-nan		0
1.54261		0
0.581058		0
0.602047		0
0.554477		0
107.808		0
1666.67		0
-nan		0
16.1204		0
436.62		0
45.3441		0
-nan		0
0.756048		0
2.30578		0
61.3046		0
191.617		0
-nan		0
54.4747		0
-nan		0
54.955		0
-nan		0
1.57573		0
0.797448		0
23.0855		0
198.488		0
42.7461		0
-nan		0
42.1348		0
5.5205		0
339.869		0
-nan		0
0.585652		0
8.50754		0
34.0836		0
858.491		0
-nan		0
84.1709		0
-nan		0
11.8519		0
1.56617		0
0.61237		0
1.62753		0
47.6006		0
92.891		0
41.5531		0
-nan		0
50.0835		0
25.729		0
602.74		0
-nan		0
0.626959		0
26.4645		0
65.8106		0
5.20833		0
472.441		0
90.0763		0
-nan		0
6.81078		0
0.782626		0
0.592417		0
27.7359		0
111.931		0
36.9048		0
1000		0
39.1363		0
-nan		0
35.5583		0
-nan		0
0.814553		0
0.675524		0
33.5925		0
63.7255		0
14.7552		0
623.188		0
37.0134		0
-nan		0
12.5192		0
1.25984		0
0.70373		0
1.09866		0
39.7463		0
112.42		0
-nan		0
33.8573		0
10.582		0
98.6239		0
4.87329		0
0.587544		0
1.36302		0
39.6166		0
83.225		0
463.415		0
-nan		0
72.0721		0
48.3271		0
549.02		0
-nan		0
0.79968		0
32.9412		0
69.9248		0
4.12088		0
210.155		0
8.09061		0
9.04554		0
0.559076		0
1.73235		0
43.8791		0
88.3483		0
18.5341		0
405.405		0
40.6229		0
1.3947		0
73.0539		0
-nan		0
0.609199		0
16.2797		0
45.8916		0
571.429		0
57.8854		0
-nan		0
40.8998		0
1.08284		0
2.46778		0
0.988142		0
4.21585		0
414.938		0
-nan		0
-nan		0
41.64		0
20.3546		0
245.283		0
1.35833		0
0.744971		0
2.7197		0
67.1362		0
766.667		0
27.0747		0
32.6287		0
0.650618		0
1.19976		0
-nan		0
0.617538		0
46.5027		0
65.4628		0
22.2772		0
638.298		0
25.9241		0
800		0
0.626959		0
1.64103		0
6.73001		0
62.4723		0
466.667		0
54.5596		0
-nan		0
56.2212		0
8.84086		0
1.28535		0
2.07093		0
1.68634		0
12.2524		0
162.612		0
-nan		0
85.4139		0
15.873		0
39.1363		0
1.08992		0
1.65955		0
0.696379		0
7.8143		0
50.5503		0
412.587		0
-nan		0
248.98		0
2.73598		0
335.404		0
0.870701		0
1.58946		0
0.839161		0
37.3979		0
132.723		0
61.1677		0
-nan		0
41.8919		0
-nan		0
1.75685		0
1.31857		0
12.5026		0
111.111		0
-nan		0
40.1482		0
67.5204		0
-nan		0
159.341		0
-nan		0
1.00469		0
0.762195		0
41.1999		0
49.236		0
41.1051		0
2666.67		0
84.2391		0
-nan		0
40.9889		0
-nan		0
0.922793		0
176.925		0
11.001		0
933.962		0
-nan		0
29.9116		0
600		0
1.0993		0
1.78571		0
0.589044		0
45.0418		0
248.848		0
44.6549		0
-nan		0
41.6373		0
45.3956		0
481.481		0
-nan		0
2.84792		0
80.4511		0
46.2342		0
20.2312		0
445.545		0
84.6047		0
-nan		0
1.85228		0
0.966884		0
0.601443		0
60.9405		0
528.09		0
39.086		0
-nan		0
37.6036		0
-nan		0
1.78937		0
0.563698		0
0.598325		0
55.6745		0
317.073		0
22.5783		0
794.872		0
67.7966		0
-nan		0
1.47275		0
0.817439		0
0.585938		0
49.7925		0
775.862		0
36.8852		0
880		0
40.9556		0
-nan		0
1.54662		0
0.691404		0
5.5909		0
26.2238		0
650.273		0
-nan		0
9.13242		0
406.25		0
1.14943		0
1.23229		0
1.41787		0
14.733		0
534.413		0
-nan		0
38.8669		0
16.9492		0
123.288		0
0.641437		0
1.10571		0
1.75708		0
78.202		0
56.0304		0
6.71704		0
527.273		0
22.0365		0
426.471		0
2.04499		0
0.909642		0
7.2381		0
70.1867		0
560.606		0
30.4404		0
8.99101		0
1.81984		0
2.19673		0
0.612245		0
45.8396		0
119.522		0
2.26757		0
81.3397		0
13.2709		0
19.9601		0
1.83959		0
0.756573		0
6.40533		0
120.424		0
728.395		0
13.5593		0
51.6899		0
15.1188		0
420.168		0
-nan		0
0.610874		0
20.0291		0
