0.04	1.87
0.03	1.83
0.04	1.94
0.03	1.84
0.03	1.85
0.04	1.98
0.04	2.26
0.04	1.91
0.03	2.13
0.04	2.05
0.04	2.05
0.03	1.96
0.03	2.28
0.05	2.33
0.04	2.1
0.03	1.86
0.07	2.63
0.04	2.02
0.05	2.51
0.06	2.06
0.04	1.94
0.05	2.22
0.04	2.09
0.06	2.6
0.04	2.03
0.04	2.01
0.05	2.39
0.03	1.92
0.04	2.45
0.07	2.13
0.06	2.18
0.03	2.02
0.04	2.12
0.08	2.13
0.04	2.13
0.04	2.4
0.05	2.09
0.05	2.34
0.04	1.89
0.05	2.39
0.05	1.94
0.04	2.63
0.03	1.9
0.06	2.32
0.04	2.05
0.05	2.76
0.04	2.33
0.05	1.77
0.04	2.79
0.06	2.44
0.05	1.68
0.05	2.54
0.05	2.21
0.05	2.38
0.04	2.14
0.02	1.02
0.12	1.98
0.08	3.59
0.03	1.45
0.05	2.98
0.05	3.45
0.02	0.99
0.16	3.58
0.05	2.97
0.02	1.08
0.05	3.69
0.06	2.24
0.07	0.96
0.03	1.5
0.08	5.2
0.03	1.36
0.05	3.66
0.03	1.89
0.01	1.73
0.07	3.53
0.03	1.54
0.15	4.76
0.03	1.38
0.01	0.34
0.11	6.27
0.03	1.62
0.03	1.21
0.06	5.23
0.02	1.15
0.03	1.88
0.07	4.29
0.04	3.21
0.04	1.74
0.01	1.27
0.07	4.78
0.02	1.54
0.03	1.69
0.05	4.15
0.03	2.14
0.06	3.63
0.02	1.04
0.12	2.39
0.08	4.32
0.03	1.46
0.04	2.58
0.04	2.2
0.06	3.75
0.03	1.57
0.04	2.24
0.01	0.1
0.07	5.88
0.04	2.25
0.03	1.33
0.04	2.33
0.03	2.89
0.06	4.15
0.03	2.23
0.09	3.95
0.03	1.75
0.02	1.14
0.05	2.95
0.07	4.4
0.03	1
0.03	2.14
0.05	4.25
0.05	2.83
0.02	0.91
0.08	4.26
0.05	2.17
0.03	2.18
0.06	2.44
0.04	2.13
0.05	3.4
0.04	2.8
0.03	1.59
0.07	4.39
0.03	1.71
0.06	3.47
0.03	1.62
0.07	3.42
0.03	2.83
0.02	1.39
0.02	2.04
0.08	4.47
0.01	1.21
0.06	2.54
0.04	2.54
0.04	2.79
0.05	1.9
0.07	4.89
0.03	1.54
0.01	0.78
0.07	4.4
0.05	2.87
0.07	2.95
0.02	1.03
0.06	3.56
0.07	3.47
0.01	0.64
0.08	3.21
