4.33	10
5.24	12.31
4.89	11.74
4.84	12.24
5.02	11.52
4.46	10.6
4.62	10.97
4.92	11.85
4.53	10.82
4.92	12.04
4.76	11.7
5.01	11.65
4.74	11.33
4.21	9.69
4.47	11.19
4.86	11.58
4.94	12
5.17	12.64
4.82	11.26
4.79	11.42
4.55	11.21
4.96	11.82
4.74	11.19
4.94	11.79
4.67	11.25
5.07	11.75
4.68	11.28
4.73	11.27
5.12	11.62
4.33	10.36
4.86	11.64
5.82	13.83
4.98	11.95
4.9	11.47
4.54	11.03
4.63	11.38
4.22	9.91
4.88	11.83
4.95	11.73
5.42	12.94
4.8	11.43
4.69	11.39
5.13	12.78
4.82	11.94
4.72	11.69
4.92	12
4.55	11.4
4.88	11.36
4.34	10.75
4.81	11.6
4.76	11.42
4.77	11.24
4.96	11.67
4.93	11.55
5.18	11.97
5.07	12
4.96	11.61
5.13	12.33
4.59	11.48
4.92	11.68
5.48	13.19
4.48	11.07
5.61	13.4
5.03	12.83
5.21	12.61
5.04	12.02
5.5	13.12
4.61	11.49
4.88	11.93
4.65	11.48
4.76	11.64
4.68	11.59
4.11	11
4.72	11.2
4.74	11.29
4.83	11.69
4.16	10.04
5.79	13.5
4.01	9.32
4.5	11.54
4.46	10.71
5.27	12.57
4.87	11.43
4.96	11.75
4.9	11.99
4.69	11.11
5.24	11.91
4.48	10.81
4.9	12.24
5.33	13.31
4.55	11.12
4.76	11.21
4.53	11.47
4.84	11.25
4.79	11.59
5.1	12.76
4.86	11.83
4.19	10.79
4.84	11.56
4.82	11.39
