0.51	3.8
0.42	3.35
0.51	3.87
0.51	3.78
0.47	3.89
0.48	3.74
0.44	4.13
0.46	3.84
0.42	3.74
0.42	3.71
0.53	3.96
0.43	3.87
0.48	3.82
0.41	3.67
0.46	3.75
0.44	3.66
0.52	4
0.5	3.88
0.48	3.96
0.54	4.12
0.46	3.86
0.45	3.62
0.49	3.84
0.48	3.69
0.45	4.19
0.46	3.87
0.46	3.68
0.45	4.03
0.45	3.78
0.45	3.73
0.45	3.7
0.5	3.99
0.43	3.64
0.45	3.6
0.42	3.61
0.47	3.9
0.53	4.08
0.46	3.82
0.47	3.81
0.49	3.84
0.49	4.21
0.49	3.94
0.47	3.71
0.51	4.38
0.47	3.88
0.41	3.54
0.52	4.16
0.48	3.76
0.44	3.7
0.44	3.67
0.49	4.06
0.51	3.84
0.5	3.86
0.47	3.93
0.48	3.82
0.47	4.04
0.46	3.59
0.48	3.78
0.51	3.93
0.49	4.24
0.43	3.88
0.43	3.61
0.5	4.1
0.5	3.81
0.45	3.86
0.48	3.7
0.48	3.79
0.49	3.86
0.53	3.77
0.47	3.9
0.49	3.94
0.5	4.11
0.46	3.67
0.45	3.94
0.49	3.83
0.42	3.8
0.55	4.38
0.43	3.66
0.5	4.02
0.46	3.82
0.44	3.76
0.44	3.47
0.48	3.97
0.51	4.17
0.45	3.3
0.48	3.62
0.47	4.07
0.43	3.7
0.46	3.73
0.45	4.04
0.49	4.01
0.49	4.04
0.5	3.72
0.48	3.88
0.5	4.09
0.52	4.26
