99.7749	47.3368	52.4381
98.9484	49.2739	49.6745
99.2979	28.6108	70.6871
98.8972	43.584	55.3133
99.1485	20.01	79.1385
98.7218	29.4987	69.2231
99.2483	19.9449	79.3034
99.0238	37.3467	61.6771
99.3991	42.7141	56.685
98.848	44.4778	54.3701
99.348	40.3962	58.9519
98.7475	41.1824	57.5651
99.1982	20.9471	78.2511
98.7234	34.1427	64.5807
99.349	26.3896	72.9594
98.9985	59.364	39.6345
99.4234	23.9158	75.5076
99.174	63.204	35.97
99.2979	32.5226	66.7753
98.8722	35.8396	63.0326
99.4489	25.6513	73.7976
99.1491	46.3964	52.7528
99.323	33.651	65.672
98.7469	24.411	74.3358
99.3988	34.1934	65.2054
99.024	48.5986	50.4254
99.3734	44.7118	54.6617
98.8978	21.3928	77.505
99.0975	38.531	60.5666
99.198	20.4511	78.7469
99.2739	34.7521	64.5218
99.1982	20.6214	78.5768
98.7982	32.023	66.7752
99.3989	35.6624	63.7365
98.7725	45.1152	53.6573
99.3233	25.8647	73.4586
99.1746	40.6203	58.5543
99.3983	40.0351	59.3632
98.7231	28.3425	70.3806
99.7248	25.9445	73.7803
98.9732	42.2489	56.7243
99.2223	17.7371	81.4852
98.797	27.193	71.604
99.5492	27.1976	72.3516
98.8972	44.4862	54.411
99.2227	14.3681	84.8546
98.7475	33.0411	65.7064
99.1224	10.0301	89.0923
98.6971	34.227	64.4701
99.1228	7.3183	91.8045
98.5213	32.0802	66.4411
99.1719	14.9059	84.266
98.6473	31.1874	67.4599
99.3739	21.5627	77.8112
98.8719	47.9318	50.9401
99.0213	15.9598	83.0615
98.6219	32.1974	66.4245
99.1224	17.0762	82.0461
98.7234	37.1715	61.5519
99.098	13.0794	86.0185
98.7722	32.2726	66.4996
99.2477	25.0502	74.1976
98.8975	31.571	67.3265
99.3231	31.6871	67.636
98.8465	32.3721	66.4744
99.2728	23.9218	75.3511
99.1235	52.7924	46.3311
99.2726	31.678	67.5947
98.8226	27.0541	71.7685
99.2233	28.6144	70.6089
98.7221	24.2796	74.4425
99.2234	24.8747	74.3487
98.9732	36.0631	62.9101
99.3485	35.981	63.3676
98.6222	19.0381	79.5842
99.1487	38.8082	60.3405
99.1976	15.1956	84.002
98.7729	27.2477	71.5252
99.424	29.2261	70.1978
98.8471	38.5714	60.2757
99.2728	14.1675	85.1053
98.546	25.2695	73.2765
99.1731	19.6943	79.4788
98.7722	35.5299	63.2423
99.3734	25.2632	74.1103
98.8468	35.623	63.2239
99.198	13.8346	85.3634
98.771	37.8731	60.8979
99.5239	27.7875	71.7364
98.7722	38.3613	60.4109
99.1477	7.37027	91.7774
98.7725	35.3707	63.4018
99.1481	9.4212	89.7269
98.5982	25.9074	72.6909
99.2984	21.2228	78.0757
98.8221	39.4236	59.3985
99.0984	12.7473	86.3511
98.7722	30.0677	68.7046
99.1226	9.80196	89.3206
98.7722	28.8399	69.9323
99.1474	5.21565	93.9318
98.7979	29.0008	69.7971
99.1483	18.5872	80.5611
98.698	38.2323	60.4657
99.2225	14.1961	85.0263
98.6727	37.716	60.9567
99.1976	23.7212	75.4764
98.8224	32.1473	66.675
99.0982	12.2745	86.8236
98.6483	31.4143	67.234
99.3231	29.7318	69.5914
98.7725	41.8587	56.9138
99.2225	22.0216	77.2009
98.7722	33.0995	65.6728
99.4489	46.9439	52.505
