0.02	0.71
0.06	0.73
0.03	0.74
0.05	0.79
0.05	0.87
0.04	0.87
0.05	0.92
0.05	0.87
0.04	0.9
0.05	0.92
0.05	0.92
0.05	0.88
0.05	0.92
0.04	0.89
0.05	0.9
0.04	0.91
0.05	0.92
0.05	0.89
0.05	0.89
0.05	0.86
0.04	0.9
0.05	0.92
0.05	0.87
0.05	0.89
0.06	0.86
0.05	0.83
0.04	0.91
0.04	0.88
0.06	0.9
0.04	0.91
0.05	0.92
0.04	0.94
0.05	0.93
0.06	0.9
0.06	0.91
0.04	0.9
0.05	0.94
0.05	0.93
0.06	0.9
0.04	0.92
0.05	0.93
0.05	0.92
0.05	0.91
0.06	0.9
0.05	0.91
0.05	0.89
0.05	0.91
0.05	0.92
0.05	0.94
0.06	0.93
0.05	0.92
0.03	0.91
0.06	0.91
0.04	0.95
0.06	0.92
0.06	0.94
0.06	0.93
0.05	0.9
0.05	0.91
0.05	0.92
0.05	0.92
0.05	0.9
0.05	0.92
0.05	0.92
0.04	0.91
0.05	0.95
0.06	0.9
0.05	0.93
0.04	0.93
0.05	0.92
0.04	0.93
0.04	0.91
0.08	0.96
0.05	0.92
0.06	0.93
0.05	0.9
0.05	0.87
0.05	0.95
0.05	0.89
0.05	0.92
0.05	0.93
0.06	0.94
0.05	0.91
0.06	0.9
0.05	0.9
0.05	0.92
0.05	0.9
0.05	0.94
0.05	0.94
0.05	0.9
0.06	0.91
0.04	0.94
0.06	0.92
0.05	0.96
0.03	0.96
0.06	0.92
0.06	0.94
0.05	0.88
0.04	0.95
0.04	0.92
0.04	0.94
0.04	0.94
0.04	0.9
0.05	0.93
0.04	0.94
0.06	0.88
0.04	0.92
0.05	0.91
0.05	0.96
0.05	0.94
0.06	0.89
0.06	0.86
0.06	0.95
0.04	0.96
0.05	0.93
0.04	0.93
0.05	0.97
0.05	0.91
0.06	0.93
0.05	0.91
0.04	0.91
0.04	0.94
0.03	0.62
