0.19	1.91
0.13	1.45
0.78	9.56
1.23	10
1.14	9.91
1.18	10.04
1.21	10.18
1.36	10.4
1.2	10.17
1.15	10.64
1.31	10.41
1.14	10.36
1.22	9.97
1.17	10.26
1.18	10.42
1.32	10.47
1.22	10.41
1.4	10.45
1.17	10.57
1.22	10.37
1.31	10.5
1.23	10.55
1.14	10.42
1.29	10.57
1.17	10.19
1.24	10.21
1.14	9.94
1.22	10.38
1.12	10.19
1.17	10.28
1.2	10.05
1.22	10.23
1.18	10.42
1.2	10.05
1.2	10.23
1.27	10.19
1.2	10.35
1.2	10.19
1.36	10.16
1.1	9.94
1.22	10.3
1.26	10.2
1.23	10.02
1.13	10.16
1.13	10.05
1.12	10.21
1.19	10.24
1.21	10.39
1.16	10.14
1.1	10.2
1.16	10.08
1.14	10.18
1.18	10.18
1.07	10.06
1.15	10.52
1.2	9.95
1.2	10.26
1.22	10.1
1.19	10.05
1.12	10.05
1.29	10.05
1.32	10.26
1.21	10.11
1.11	9.99
1.12	10.14
1.18	10.14
1.12	10.1
1.19	10.12
1.08	9.65
1.22	9.94
1.09	9.76
1.18	9.77
1.17	9.77
1.1	9.75
1.13	9.65
1.22	9.54
1.11	9.68
1.08	9.54
1.08	9.91
1.05	9.62
1.12	9.72
1.09	9.64
1.1	9.7
0.85	7.6
